marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,51116979,R6AUSOO3TFB2N,B005KJH8WO,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,0,N,N,"Cheap, sharp, light, fast, and compact!","This lens is a true bargain. Images are sharp and contrasty. It's light weight and reasonably compact for the focal range you get. It focuses fast too on most modern m43 cameras. (tested on EM5 & EPM2)<br /><br />A fantastic lens for gong to the Zoo with the family, kids sports, air shows, etc. The 40mm starting focal length (80mm in 35mm film terms) is good enough for portraits and walking around as long as you have room, like outdoors.<br /><br />Then we get to the price. A sharp, light, fast focusing, compact 80-300mm equivalent focal length lens for $150! TOTALLY WORTH IT!",3/26/2014
US,51641233,R267MPDDDS6AN3,B005KJH8WO,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,1,N,Y,Excellent lens for my olympus om-d e-m5,"I was a little concerned about compatibility with my new om-d e-m5 as the lenses listed by Olympus all had the M.ZUIKO designation. However this lens is perfect and it provided a learning experience regarding buying lenses for micro four thirds cameras: for the most part all micro four thirds lens work on this type of camera. A cosmetic bonus is that the Silver lens matches the camera beautifully (although, of course, this has nothing to do with its imaging excellence).",12/20/2013
US,51788325,R2DQ23PY5SYG6H,B005KJH8WO,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,4,4,N,Y,Who know a lens this cheap could be this good?,"This lens is pretty much a must have lens for Olympus M4/3 camera users because it's such a screaming deal.  It's truly great up to 100 mm and very good beyond that. Most of the time I'm using it to shoot wild life fully zoomed at 150mm and the pictures are amazing.  It shoots best between f5.6 and F11 so it's not exactly a fast lens, but it focuses quickly (at least on my E-PL3) and is really sharp with great color. Is it a &#34;Pro&#34; lens?  No, not really but mostly because it's kinda slow and isn't waterproofed. I can't imagine there's anything else out there that shoots as good and isn't at least 3x more expensive.",10/20/2013
US,1961075,R2JP4ZKGXIFDBU,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,1,N,Y,Five Stars,very good. thanks.,8/18/2015
US,2996472,R2MJWE5XX21FWV,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,1,N,Y,Five Stars,very good,2/23/2015
US,3492028,RGD6MJHBS8IW5,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,1,1,N,Y,Great buy good sharp lens,Great buy good sharp lens .It would have gotten 5 stars if it had a metal not plastic lens mount.,12/28/2014
US,4195523,RFFR2IYEA171W,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,3,0,6,N,Y,tampered with.,"Everything seemed ok besides the box had been opened. One thing I don't like is if I spend a great amount of money, stuff needs to be not tampered with regardless. So I gave 3 stars",6/13/2015
US,4244592,R52NJ9FVQ3BCM,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,0,N,Y,very happy,I am an ameture photographer and have an olympus epl-3. This lense is my go to so far! The zoom is just right for wjat I have needed! I even put a few magnifying lenses onto this and was able to get some amazing macro shots! I feel like for the money this was well worth it! I know there are better lenses out there but being a beginner i have been thrilled with the results!,6/3/2014
US,5360719,R1F4KHQGR10SFL,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,1,1,N,Y,Great for me!,Great so far. Really opens up the world of photography to me over just having my 14mm macro. Great value and great quality. Only nock a star for lack of carry bag or case included.,7/30/2015
US,6711367,RPNP739G3HSJP,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,1,1,N,Y,"good lens, pretty sharp - probably sharper than my ...","good lens, pretty sharp - probably sharper than my kit lens on the olympus (olympus 14-42 f3.5/5.6) Good performance for price, not perfect as you can't expect for price so a 4 star is very reasonable. Purple fringing noticeable sometimes for my untrained eye. Def a good purchase and capable of taking good snaps. Wait for it to priced $120 as the price fluctuates every few days from what I can see.",3/27/2015
US,6751073,R713T4M4G9BPT,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,3,4,N,Y,Great Zoom Lens for the Price !!!,I love this lens .. I couldn't beat this price and really wanted a zoom lens .. very happy with the picture I took. I will post a couple of pictures with this lens there will be two 1- not zoom 2-with the zoom. Taken from the same spot to get an idea of the zoom. I would for sure buy this lens again if i needed to also would recommend to others. Low price for a great zens.,7/31/2015
US,6879750,R2R69OMGYHCUD2,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,1,N,Y,Nice bit of kit,"Nice and light, gives good results love it",7/8/2015
US,9196395,R76LDFCSQUNPW,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,3,0,3,N,Y,Three Stars,Its OK for its price - not recommended for video,6/4/2015
US,9531380,R1FAT5C5GWLM2K,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,0,1,N,Y,Value for money,"Not the fastest lens, but ultra sharp and absolutely worth every cent of the price tag.",7/16/2014
US,10073792,R33YOTMDE8GJNB,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,3,3,N,Y,A good light lens,"I got this lens at a low price, and for the money it is quite good optically, very small and light. It is of largely plastic construction, but seems durable enough if you do not abuse it. When I want to travel light, I take it with my Olympus M10 and the 14-42 mm lens for a very compact and capable kit.",6/6/2014
US,10316316,R14C009ZFW1NUQ,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,0,0,N,Y,Great Lens,Optically its is a great lens to have . Be careful installing filter. The threads are very fine. Overall I am very satisfied with Olympus.,7/9/2014
US,10956592,R1FZXCAAZB5EK4,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,1,N,Y,Five Stars,very sharp and lightweight,10/23/2014
US,11138995,R2ON4KJEGRSA6U,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,0,N,Y,Great lens,This lens works well for the price. You can not beat this. Durable and light weight as it is made mostly of plastic.,7/29/2013
US,11686971,R2DDBBB6TBST99,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,1,N,Y,Love the lens,Love the lens...I am not a photographer  at all...I am worse than a beginner.  This lend works so well  with  my Olympus Mimi pen it adjusts focus automatically no manual focus pictures are so good... great investment,7/15/2015
US,12114338,R2PDX4ENYR0DKY,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,0,N,Y,It is all I expected.,"Light weight and easy to mount. I won&#34;t need another telephoto for a long time. overall a very good value,",9/16/2013
US,12192101,R8FLQQRJ38UIS,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,2,2,N,Y,quite a steal at $119,"I got this for $119 which is really a steal. Takes good pics. Color looks natural. I have not noticed distortions beyond the 70mm range. Maybe my old eyes can't see them anymore. The only thing I don't like about this lens is it's mostly plastic. Well, I know it's one reason why it's cheap compared to Lumix. But it's the performance that counts most, isn't it?",7/23/2014
US,12198305,RTU750W30ZDPP,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,7,8,N,Y,No frills lens,"I like this lens. Quite a lot, actually. It's simple, minimalistic, and it gets the job done. It won't wow you features, or for that matter optical performance. This isn't the Olympus 75mm prime. But, what it delivers is solid optics and generally good sharpness throughout the zoom range. The zoom ring feels stiff, but on the plus side it won't be susceptible to creep. The manual focus ring feels buttery smooth. It's got a plastic lens mount. It feels like high quality plastic, but it's plastic. Obviously plastic mounts aren't quite as good as metal mounts, but on the upside, it aids in making the lens that much lighter. And it is light, and quite small. I've never used a telephoto zoom that is so compact and light.<br /><br />Will this lens wow you features? No.<br />Will this lens perform? Yes.<br /><br />This lens gets my recommendation as a no frills, simple telephoto zoom. You get a lot of lens performance for a little bit of money.",4/8/2014
US,12219691,RG5567G8MLYCA,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,0,1,N,Y,Four Stars,"The lens is light and focuses fast, however the images could be sharper.",11/17/2014
US,12425016,R1JJSKFEH8G992,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,1,N,Y,Five Stars,Does the job perfectly for that low price,1/14/2015
US,12534935,RGER5NUHJVIYD,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,3,1,3,N,Y,Lightweight Lens with Horrible Bokkeh Effects,"I am an amateur, so take this review from that perspective. A more capable photographer might get different results, but this lens is priced for the amateur, so here goes.<br /><br />This is a good-priced and a lightweight lens. It has a good zoom for getting portrait-like shots within 15 feet, but on a PEN EP-5 it likes to give me grainy, pixelated images unless the light is ideal. This is disappointing because on the screen the image looks great until you get a chance to zoom in and see the pixels. Then, the images in any &#34;just okay&#34; lighting situations break down.<br /><br />I have had very little luck using this lens with most of the artistic effects built into the camera without the image breaking up, too. I do not like the bokkeh effects it delivers no matter how the camera is set.<br /><br />I did not expect to be able to use this lens in a dark room, but even in medium well-lit places, it easily goes grainy. This can happen inside with a flash, too. My advice for non-professionals is to use this lens in automatic mode and do not attempt to override any setting. If you do, you will not like the result. Use it outside on a sunny day, and you will will probably be okay.",2/24/2015
US,12584418,RTM2YCYTWT2PP,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,1,2,N,Y,So far so good. Very light weight so not a burden to ...,So far so good.  Very light weight so not a burden to add to the pack.,9/21/2014
US,12665386,R37SAQNXZSHQL2,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,1,1,N,Y,Olympus M. 40-150mm F4.0-5.6 R Zoom Lens (Black) for Olympus and Panasonic...,"Excelent lens, i'm amateur photographer, like to take pics, perfect for my EPL-1, and the best was the price. Lens comes almost as new, original box,well protected, manual, etc. works fine, fast focus, nice detail.  excellent buy",2/18/2014
US,12921860,RXAFPSF4XK5NL,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,3,4,N,Y,Very good for the Price,"This lens has a very redeeming feature, it is very low cost. Quality of the optics is very good. The build is plastic including the ring mount and its not weather sealed. I find it useful for humming bird shooting in my backyard. It has a fast and silent autofocus on my E-M1. Overall it is a good inexpensive zoom lens.",9/26/2014
US,12995096,R342C0VO5WYQEL,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,0,1,N,Y,Five Stars,for the price just great.,7/17/2015
US,13343629,R3ECY346L0AQ74,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,5,7,8,N,Y,"For the price, a miraculously good lens","For the price, a miraculously good lens. I tested this lens on my Panasonic GX-7. Indoors, at short ranges (up to 15 yards or so) all shots were clean and ranged from very sharp to impressively sharp at all focal lengths. Outdoors, with a tripod, shots up to 30-35 yards ranged from very sharp at 40mm, to pretty sharp at 150mm. Very long shots (300-400 yards) were unimpressive, but I can't say with any certainty that this was a  lens problem. I used my standard tripod (but no cable release) which weighs about 3.5 pounds. I plan to re-do the long shots using an 8 pound tripod (a Benbo) and a cable release (at a cooler time of day, or better yet at night to rule out heat shimmer), and I'll update this review when/if I do. Overall, I'm very happy with the lens: color and contrast are excellent, focus accuracy is excellent (and manual focus is practical, seldom true for modern lenses). I took shots that should result in purple fringing - no fringing. And for a bonus, the (usually viewed as undesirable) all-plastic construction (except lens glass) results in a camera-lens combination that's light, well-balaced and very easy to carry. No, it's not a $1500 Leitz lens, but for the money it's a genuine miracle.<br />UPDATE 2016-03-30 This has become my go-to indoor portrait lens. It needs flash, way too slow a lens for available light indoors (I use a Nissin Di466FT flash, way bigger than the built-in, but I need the power, this is a slow lens) and don't get too far away from the subject. Using this lens at 45mm wide open I get wonderfully sharp portraits (it's too slow to blur the background, I have to choose my background carefully). It has its limitations, so do all lenses. Within the limitations, it's a wonderful portrait lens",3/30/2015
US,13427712,R2CETI5QDSRTPS,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,0,0,N,N,Awesome Lense!!,"I'm using this with my new BMPCC. Nice lens to start with, great for getting the nice close up of a candle flame. I guess its all in how you do it..",3/23/2014
US,13996065,R6PQ1GSV2PTH0,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,2,2,N,Y,"Light, sharp, and well built lens.","This lens delivers a great deal of bang for buck and weight. I love being able to have the reach of an 80-300mm equivalent in a package this tiny and light! My only gripes with the lens (both minor), are that it does feel a bit plasticy, and the lens extends out rather far when zoomed to 150mm. But these are minor pet peeves that don't affect the quality of the results, so I give it a solid 4 out of 5.",5/24/2014
US,14298167,R3E1WRVXNTV8FF,B0066J6EOU,1366581,Olympus 40-150mm F4.0-5.6 R Lens,Camera,4,0,7,N,Y,Four Stars,Lens is good but Amazon dropped its price by a significant amount few months after purchase. Disappointed with Amazon.,5/31/2015
